tsne1,tsne2,tsne3,tsne_clusters
-2.521909,-0.8195558,1.5852486,1
7.219092,5.2980084,4.2615414,2
-0.8533141,-3.0156372,-5.897862,0
-0.6512175,-6.800825,2.1047401,1
-4.0828023,-4.829978,4.0704985,1
-0.840406,-5.3225555,-6.7858315,1
-3.9588265,-2.26784,5.5764003,3
-7.710186,-2.645519,-7.0655074,1
-0.58565533,-3.024273,-4.4278245,1
-3.4607449,6.7798696,-2.8074157,0
2.2049782,-2.523076,5.1273174,2
6.5559735,-1.8855817,-8.057729,0
-5.468234,-0.1818508,-0.43282333,1
-8.178975,1.3231395,-4.869149,0
-5.024173,-0.66293997,-9.050062,0
-3.3569741,-4.840334,7.9085164,1
-0.7217487,0.03303151,4.687487,3
3.5276434,-3.0599275,-2.2161477,2
2.6273315,6.901842,-3.7472684,0
-9.896153,-0.79946613,3.7370872,3
-3.1235857,-5.8097444,8.05506,1
0.48240942,0.9406823,7.108504,3
-0.32255483,-5.081758,-5.1528697,1
-0.22296089,-1.7439191,5.049773,3
-4.554825,-1.2777265,-1.6657492,1
1.10665,0.2933742,8.051489,3
-4.4818068,-3.0202322,-6.1607566,1
2.1916132,8.077703,-5.1261067,0
-8.474048,-3.0194798,-2.0877602,1
1.4530634,8.736511,-1.5196463,0
4.0266256,-1.5953554,1.5004435,2
-6.038287,8.536467,-0.23730986,3
-5.5216804,-8.335623,-1.188032,1
-4.6935606,3.5695648,-7.743052,0
3.6745784,5.9956408,-6.9071746,0
-4.1552854,3.6765442,-6.753096,0
-0.9157146,5.0603056,7.214894,3
-1.8827367,6.148966,4.3491697,3
2.0286562,-10.379544,-2.503984,1
1.3608949,-2.8616884,9.95421,3
-1.9740754,6.198125,-7.759513,0
3.927275,0.9540197,-2.2274132,2
-4.2801833,0.5180984,-2.3475318,0
-2.6737118,-1.4845129,-6.5622582,0
-1.0749288,2.7597365,2.964892,3
-8.442821,1.8595968,-1.7375567,1
-10.336785,-2.3151448,-4.4420342,1
0.4676255,4.7102723,-2.6950796,0
5.726467,4.0567694,-0.44826034,2
-5.115916,-0.590974,9.426551,3
7.804912,-2.0723825,-1.0104061,2
-3.1142447,6.5585876,9.732917,3
-3.4317513,4.883527,1.7701045,3
3.1887536,11.260839,0.84849304,3
9.037116,3.467062,4.872122,2
-6.807667,-8.0979395,-2.2582293,1
8.777681,-4.8863297,-0.38851878,2
-8.294013,5.345002,0.9632406,3
-1.2049952,-4.8879533,-7.1492653,1
-2.8573186,3.72991,11.397629,3
-5.2825437,-0.309934,-0.783645,1
0.53675085,0.6753636,5.04899,3
5.30859,4.147519,5.507884,2
-6.6841106,3.3443356,-5.548202,0
-2.122513,-3.5539143,-0.06212277,1
-0.55774623,-4.8712153,-5.630039,1
0.11545133,2.9143338,1.0677465,3
8.921282,-4.7345223,4.919478,2
-8.917003,1.0048256,2.6686747,3
-10.883703,-3.3560064,-1.4970101,1
1.709954,7.713314,6.7701006,3
0.49982056,4.9536085,1.7964486,3
-0.20602597,5.0240855,-7.981379,0
-2.337049,-9.932525,-7.22628,1
-0.38151494,3.3079808,-2.1521516,0
3.326212,7.6950088,-2.8926556,0
-4.755261,5.299659,-2.7341604,0
-4.343268,0.95792615,-9.095727,0
-2.2056527,0.019760512,-7.4300513,0
6.3779225,-6.426371,-1.0677347,2
0.44360566,-6.272953,1.164752,1
-2.0566373,0.12437885,4.080062,3
-2.283472,-7.891431,3.4940426,1
-4.4592733,-8.621179,-7.6007524,1
9.245972,0.23260784,-1.7251916,2
-2.2008917,2.5975251,2.6890152,3
-0.4159371,4.740671,6.287364,3
4.933395,-6.883445,2.784636,2
-4.367297,1.4802094,-8.62196,0
-8.393827,-0.70734835,-4.172685,1
2.1541066,3.9260828,9.438073,3
0.7891573,3.001108,-2.0640748,0
0.6562505,-7.633645,7.3802304,1
7.2329044,-3.9692183,0.39070708,2
9.671011,-3.6128724,2.180307,2
0.70918137,-1.0520512,-6.213172,0
8.231078,-7.6935625,0.7403658,2
-1.6328303,-0.84441346,10.70777,3
1.8765855,6.2673883,-7.2814236,0
-3.015486,-8.263586,4.0012097,1
7.5476785,-0.14428052,-1.9707338,2
5.553327,4.5175033,-5.448919,0
-2.6484284,-0.64762056,7.045317,3
0.0069695176,8.914327,4.1554174,3
1.942161,3.9862373,2.9320602,3
-3.5255864,-4.4607887,-3.7477767,1
1.1060601,4.364067,-10.366574,0
0.81059235,7.886417,4.268739,3
1.5905497,-2.782873,-10.020753,0
2.2964826,-3.2294111,9.497707,3
-4.189352,-3.5659895,-3.825001,1
-6.0594563,-2.8701081,-3.6709986,1
-3.262219,2.4446282,-9.98736,0
8.807773,-7.6600204,1.854747,2
-1.067305,-5.42569,-6.555071,1
6.8104486,3.0180137,7.264794,2
2.3879097,1.0576316,-9.748474,0
1.8595861,0.4855281,-6.7383804,0
-5.6102986,3.0841253,-10.6660795,0
5.1180887,3.6156871,-1.7401978,2
0.8105343,-3.0228577,-9.899476,0
8.119136,-0.5791641,2.8557372,2
-8.3685,2.2788117,-1.0823112,3
-3.276097,-8.565532,-5.3561897,1
-7.0643377,3.576579,-5.2292533,0
0.85156876,-1.8161808,-9.476623,0
-4.327215,0.46875396,9.04178,3
7.6966767,5.298972,-4.689138,0
-2.8535495,-7.767034,-6.9294453,1
-5.5407557,2.204437,2.4006703,3
-1.4702486,1.0949465,3.338153,3
3.6313274,3.5121934,-2.3500152,0
9.265375,1.1754812,2.6070435,2
2.4899771,-1.5319772,-5.98012,0
-6.799189,-8.089299,-2.2253876,1
-2.690864,7.8287754,3.4724653,3
-7.65744,-2.7823336,-7.0014606,1
-1.3682644,-9.852984,4.12009,1
-7.5135016,-7.060949,-0.95946383,1
1.5969555,-11.19641,-1.675277,1
2.1788023,5.521637,-1.6270285,0
-2.7944512,-0.63432187,-1.6133215,1
-0.57681674,-0.725914,9.451398,3
4.647686,-0.1298971,-7.1626077,0
-1.5472049,3.1311197,12.049039,3
0.3583878,-2.688111,-1.8947943,1
-9.326461,-1.3027709,-3.5368671,1
7.933588,-0.6636369,-0.9234919,2
-3.1216886,-8.952038,-5.101382,1
-0.77752006,-5.6985126,1.3733125,1
-4.3765287,-2.0163438,2.9824295,1
1.9619043,-7.0961995,-3.602427,1
-10.063063,-4.097788,1.8692317,1
-0.3265323,6.065413,10.360602,3
-1.6032134,-3.7489235,-7.1108155,1
6.431685,6.8192863,-1.571556,2
4.759318,-3.6030443,-7.9299746,0
-5.4818773,-4.107702,4.3124886,1
5.291709,7.485993,3.2745209,2
0.6157642,-9.110044,6.1892743,1
1.9229062,-8.178611,5.8711066,1
-1.0830559,3.1072683,2.4189746,3
-2.2538903,7.8632555,7.120864,3
4.4029155,6.801346,-0.05703691,2
5.3676534,-0.73714584,-7.4189177,0
-6.5756173,-7.5012674,0.08324747,1
-2.3620687,-0.46720862,-3.1205676,0
-6.564808,4.2929516,-5.6475296,0
1.9289781,0.13002509,-10.418347,0
6.619392,7.777202,-0.94083226,2
8.64932,2.1190648,7.244217,2
-4.9038873,0.6291621,9.561585,3
0.6906354,5.6462293,-10.111749,0
-2.9889562,4.2632203,-3.1612983,0
-3.556722,6.794906,-3.8318243,0
-5.1493177,8.078806,-3.3237624,0
-8.983859,3.7502997,4.311312,3
-3.557541,0.5307268,4.670237,3
-1.6565175,-3.9184933,5.578803,1
-0.07215663,-0.14796887,1.2600539,3
-2.6944456,2.6244261,-6.5687327,0
3.942396,-1.5390767,5.927266,2
7.654009,2.8368456,-1.5634439,2
-8.067468,6.106046,1.9370041,3
-1.8591119,-7.834941,5.808715,1
6.211523,-6.8094616,0.7544904,2
9.3764515,-6.0163155,2.8330014,2
4.0121374,6.2046137,7.3332644,3
-2.3185294,-9.725899,0.45917833,1
1.0015862,-0.27622843,-3.2121572,0
-1.0270844,-0.37393355,2.0565069,3
4.1067667,7.834969,-0.6649836,0
-2.4981847,9.11482,2.783699,3
-2.3495278,-9.389569,-4.9154367,1
0.39794585,-8.3931875,-1.946185,1
-5.264175,-3.7456183,-5.2086754,1
6.2786107,0.75896317,4.6875043,2
0.2065041,-8.022368,0.113685705,1
8.421415,1.2071658,5.176501,2
7.865173,-1.1074893,4.629394,2
3.1382017,0.1354807,1.8691458,2
-2.7316792,-11.231374,-5.330413,1
-0.88903457,-2.689766,-2.549721,1
1.9476303,-4.165797,0.23147364,1
-5.8183923,4.5487933,-9.801063,0
0.8453793,-0.65321445,3.722082,3
-6.245001,5.1548524,3.0824509,3
7.157698,-0.8777116,2.0612202,2
-2.581384,2.5887148,-0.2593874,3
-5.0513744,5.8256288,-3.0472708,0
-5.7455683,1.93573,-10.46617,0
3.6263752,-4.17666,3.9307363,2
-2.2213113,2.2412086,-3.7032378,0
-7.605335,-8.633879,-2.301174,1
7.3529425,3.9066489,-0.38683778,2
-7.4155173,0.1437541,-4.157341,1
3.2473521,0.63849527,-6.490373,0
8.4028,-4.3106923,0.8996185,2
-1.4347646,-4.0527697,4.961369,1
2.1240895,0.49496725,1.0435234,2
9.49609,2.4365103,2.7843554,2
3.519106,6.3846674,1.3482566,3
-4.2794857,-2.098595,3.0415564,1
4.727707,0.14325999,-6.932381,0
-1.6998242,4.5147605,-6.350955,0
3.3634033,0.6624001,2.920482,2
0.77588516,7.8813257,4.5782604,3
9.657555,-6.2764134,1.5327286,2
1.0841631,-2.435568,-8.368356,0
-0.34546116,-0.8185846,3.5284607,3
3.4661424,6.523312,-4.4969625,0
3.1996865,11.341457,-0.26183948,0
-2.2178943,0.18216068,-2.9668272,0
-3.5736763,-10.382802,-4.409017,1
1.672817,-0.46623516,6.7202287,3
-6.4903884,3.1864364,-5.027418,0
-0.8490491,-10.165965,-6.408711,1
4.021134,-3.5822783,8.759653,2
6.2894216,5.796439,1.3936129,2
4.5231285,7.592838,4.0216203,3
5.595322,-2.1849318,-1.2064549,2
-9.120983,4.718829,0.26131567,3
4.226571,-3.429204,4.752548,2
1.8732117,3.7469966,8.879961,3
8.025299,7.4928646,-1.1211699,2
6.398986,-1.4491374,-2.2833238,2
-9.312194,-3.039125,-4.5374265,1
2.7401729,6.595945,6.6545186,3
5.3280735,-6.0780053,-1.7359015,2
4.1747675,2.247065,-4.938586,0
6.5015297,-5.3024173,0.6331683,2
1.8433053,-7.8879576,6.047352,1
8.213636,4.4154196,-2.9861867,2
7.16825,3.1810658,-0.47172153,2
0.61561745,1.4166279,-7.461549,0
-6.719161,-3.2845082,-5.245369,1
-0.010608136,-2.1967049,-4.192418,0
1.847857,6.902162,-0.8385029,0
-0.890276,-1.7086624,-5.9632816,0
-5.994678,1.730252,1.6510191,3
-0.30548018,0.9897261,3.7047231,3
5.829123,-2.2129612,-1.2589984,2
3.4763253,4.724544,-1.6833072,0
-4.572299,-4.2884817,-6.3899426,1
2.9490325,-7.4681025,-0.47550318,1
0.11861225,-8.507065,7.3591743,1
-11.602982,0.59606624,-3.8126452,1
-9.257985,3.7542386,4.1052923,3
-6.4605966,-7.640032,-0.009031117,1
8.335091,-0.7158217,2.9844012,2
6.020698,0.2975801,-2.3242638,2
-4.2842164,0.8210578,-10.035551,0
-0.046935905,-2.1577518,-5.770172,0
1.4492518,6.4927745,-8.484799,0
-0.41134265,-2.1660824,10.961633,3
2.2873352,0.7104791,-9.256435,0
-1.8927715,1.3697246,-10.376039,0
0.024141632,-2.2649324,2.7316086,1
-7.4026885,-8.353626,-2.3352416,1
0.584106,8.127197,6.2211747,3
-0.82447505,-5.4327664,1.6121235,1
9.398264,4.4216313,1.1936089,2
8.026652,-5.6178045,-2.7709982,2
0.8279125,-2.421111,-9.662108,0
5.6878033,4.3918,-8.655324,0
5.592504,-6.0972877,-1.2039969,2
-3.3319864,8.585868,3.6314404,3
-6.1760635,-3.9732134,-0.36170155,1
9.027343,-4.185815,4.9239473,2
2.8800368,-5.990646,-8.49578,0
-4.2419205,9.036293,-1.2341263,0
-0.95792115,-1.1653187,1.8356853,1
-2.153387,-8.005052,0.69539565,1
1.3313167,0.9613237,-1.5188364,0
-5.9505286,-8.160373,-0.6789008,1
-3.0777688,-0.052809782,7.5969157,3
-6.056032,-9.1294365,-2.168132,1
4.4971347,1.9117932,5.8901362,2
7.670664,-6.713517,-2.048544,2
7.059499,-6.462938,3.2018864,2
-2.6394491,-3.177402,-4.627726,1
5.0276456,6.7577353,-2.249935,0
4.8735833,7.5344787,4.2482004,3
-5.4915257,0.25784686,1.8385847,3
4.235563,1.3817235,4.5826445,2
1.9005103,2.8668017,-1.2269348,0
8.429929,3.1016479,-1.7389272,2
-7.095873,-6.552603,-2.1728766,1
-2.04827,-7.988655,4.9469953,1
8.13362,-5.401651,3.5319924,2
1.2152371,-7.718218,4.1255026,1
-9.452812,-4.9324627,-3.0026484,1
-2.7659674,5.727917,9.887427,3
-3.3153582,4.1822176,-6.6742887,0
-9.375445,0.46731508,0.039589316,1
-1.4381105,-0.29187703,-4.6249914,0
0.10667449,-5.887723,5.0368133,1
-1.4218923,0.98877347,7.3042274,3
-5.4292564,-1.1102294,-1.2559603,1
-1.9532379,-6.5657897,-0.06572989,1
-3.6577413,-5.3623276,8.435681,1
-9.953564,1.053266,-4.1733336,1
-2.6614676,2.9898589,1.5570581,3
-3.0735397,-1.7250906,-7.9946556,0
-2.5152464,-0.25121644,7.1209245,3
-5.920426,0.47559154,-3.7182863,0
-1.7822174,-3.5095885,4.0682397,1
-2.7843664,-1.0772288,-7.4068875,0
1.8618429,-5.9682236,-2.7852843,1
-10.238903,0.5530879,3.6478808,3
-0.40332153,-8.013915,6.6866636,1
4.545661,5.2685637,-9.675686,0
-4.689219,3.2700717,0.30098653,3
0.01606919,-2.2269456,7.7550707,3
-6.8524704,-1.6423748,-0.5971983,1
7.8532753,-3.0079017,0.86127234,2
-1.4665977,5.986854,-9.792953,0
11.062914,3.6791303,-0.88704115,2
-0.85378075,6.7920246,9.830352,3
0.8208526,1.1753287,0.737816,3
2.7399547,4.1091733,-1.0273633,0
-1.3388462,-1.5442945,-6.3832016,0
-7.095805,0.04489945,-0.06263597,1
-0.1719205,-0.49501622,1.2814678,3
-1.9771984,-11.0577,-4.4883432,1
-6.071194,7.2548738,-2.8566751,0
-2.9966633,-2.0334918,-10.568738,0
-4.2385626,-1.878599,-1.6241673,1
5.776267,-1.1432648,-4.1546063,2
-3.5717254,3.5294662,1.0217472,3
-5.0468535,6.673601,-4.4491534,0
-9.791069,2.1172736,6.355192,3
6.232923,-2.350171,-8.79468,0
-1.6257983,1.3837019,3.5268023,3
0.8847291,4.3985353,-1.5058979,0
0.007793135,-6.144676,2.286674,1
6.377943,-6.572832,1.7184821,2
-0.012794751,-7.611604,5.1810884,1
9.522059,-3.8913429,2.5533533,2
2.0126126,-3.081526,-1.5058193,1
7.259181,-6.428451,0.6102778,2
4.721031,-0.30167863,-4.3579984,2
-4.013289,5.111349,8.131839,3
-0.18527897,-4.890768,-4.984052,1
-5.273595,-3.610332,-0.66997474,1
-11.207464,-2.7453163,-3.5473218,1
0.10763165,7.28635,1.6906873,3
-1.9379076,-7.23094,-1.818877,1
5.7892838,-3.9803104,-3.054864,2
-4.3782754,-4.969892,7.410237,1
-3.1778345,-3.4001942,0.6488892,1
-7.7498794,0.37488317,-4.4630976,0
-7.700189,1.5604732,5.836121,3
6.1846685,-3.4873703,-2.7103221,2
-2.4544783,-0.7759095,-0.0012156443,1
3.1976712,-1.6532774,3.626145,2
-9.460348,-0.2555645,2.680612,3
9.027289,-7.408437,2.0616426,2
-2.9405518,-1.7170182,1.2871569,1
4.865003,-1.508607,0.8406724,2
-9.394818,0.78914076,-0.23035495,1
-3.5266466,4.7595143,1.2140753,3
-4.002843,3.1000051,-7.8418455,0
-3.056838,0.835531,-4.1039047,0
0.18873222,1.9008546,3.954146,3
9.099465,-5.520491,-0.6795128,2
-5.615861,-8.018095,0.41166037,1
-9.312911,2.424332,3.4917789,3
11.057001,3.5629475,0.058525052,2
-0.4581967,-1.8155656,3.9932208,3
2.0086055,0.1986713,-8.579803,0
5.146632,-1.8389097,-9.6202345,0
3.5660756,-7.2848926,1.9272063,2
-0.43206733,7.89933,1.4658594,3
4.7759447,0.81180745,5.089273,2
3.0254471,6.99111,-1.4644105,0
5.0935655,6.014891,2.4212534,2
-1.659625,-1.6933796,0.06081008,1
9.5916,3.493244,4.188601,2
-8.78843,5.093635,2.1952708,3
-2.766042,7.0899463,3.7183504,3
-5.816559,4.7194366,-9.48428,0
9.36371,-5.1504774,1.9470885,2
6.787404,-6.380988,4.3071036,2
4.342566,0.003353679,-2.6550794,2
-1.9386038,6.16811,-7.44432,0
-1.4422977,-3.107979,-3.0357707,1
-5.0099316,0.76282877,9.44577,3
-0.96328616,6.821005,-1.7130722,0
-1.1473103,7.7533536,6.938908,3
-1.8745501,3.6626074,7.769868,3
-2.7011557,-3.972517,2.5213068,1
0.97230065,7.104718,-2.3127315,0
-1.0711908,-4.525419,0.73109555,1
6.41354,-6.5833592,-1.183662,2
4.3203673,10.755583,1.9924182,3
-2.461924,6.763477,1.7129204,3
-4.0926924,-1.3409084,9.699762,3
2.2907581,1.1745664,-5.007767,0
-0.42374718,-1.5049399,-3.9176204,0
2.5363512,-1.9502198,7.2504272,2
10.959671,1.5160911,3.0120614,2
7.2218213,4.2571726,4.7238646,2
-5.098977,5.280705,-3.8570752,0
4.2445984,2.708534,9.717041,3
-1.7813152,-1.8655782,-1.8508791,1
7.825446,-7.5260677,2.8898695,2
8.779875,2.4467149,5.9791713,2
7.7284164,-2.181672,-3.5336022,2
3.846899,1.7072146,2.3939645,2
-0.69500476,6.6358676,-2.9470665,0
3.4256208,-7.0206857,1.9660649,2
-7.256167,1.9348483,-4.064963,0
-0.45194706,-8.541813,-3.5253057,1
2.559225,0.7735248,5.8148146,3
6.652689,-7.9667196,-1.6864654,2
7.009843,-2.3444555,-3.0038793,2
-4.9822044,-5.191115,0.41166204,1
8.450567,2.959055,6.774829,2
-5.9237895,-2.1942751,5.711514,3
-3.2890651,8.107219,-5.1330013,0
-3.069643,-1.3358362,0.5001793,1
-5.1829367,-5.4812155,4.2110114,1
3.588381,5.424815,-3.9594452,0
3.2421,7.2526765,-6.956806,0
-8.034112,5.259621,-0.28268003,3
-3.998674,8.064473,2.7615464,3
-1.7019992,-5.751646,5.352057,1
0.29394686,1.3622015,-3.2472758,0
1.8859484,-4.8276954,6.698714,2
-5.598201,-4.690326,4.507981,1
3.4477308,7.198103,-3.3858078,0
6.896417,4.184878,5.93609,2
-4.9538937,9.367682,2.5348678,3
-0.24317949,-6.0353856,4.177003,1
-4.464435,2.612835,-9.245821,0
0.43783644,0.7627175,3.6271892,3
-0.13938648,-1.5152401,4.948049,3
-9.936679,-0.10561276,-2.4409914,1
1.2531835,2.9727511,-3.4619126,0
-4.426742,4.5793986,9.373474,3
-5.122218,-10.80534,-6.0663147,1
7.4682837,-2.4747102,5.0366054,2
3.1246324,-0.9927593,4.0867243,2
2.1926873,2.9932294,7.8889313,3
1.7516721,3.8435485,4.3108945,3
-0.6285466,3.9978004,-4.426932,0
-5.4017205,1.1024979,-8.427909,0
1.2051924,-6.7169633,2.219147,1
9.11436,-6.909667,3.4050696,2
-0.9964035,-2.9269793,-3.513976,1
-2.8533223,8.540173,2.6733575,3
-0.5458382,6.2890444,9.286084,3
1.7241545,-10.544746,-2.2383378,1
-1.5108733,4.293458,7.8182716,3
6.214376,4.636345,5.5807843,2
-9.384412,4.56884,0.27479488,3
1.2210459,-1.6233321,10.212143,3
-8.572894,4.032229,2.4195445,3
-6.8858657,3.3621914,-3.4295034,0
2.6959012,-0.18690068,0.08956711,2
1.0017246,-0.8668089,-1.697888,0
1.5088495,-5.950144,-1.8906615,1
-2.567189,-3.8640358,-3.3294697,1
0.8781963,1.6639823,-7.8698454,0
-0.7167222,-9.804396,2.5691504,1
0.21716656,-2.2743676,-7.3464055,0
-0.36835998,1.6292628,5.069554,3
-3.4546115,-8.706117,-7.0179787,1
1.2899922,-0.59659976,-1.7313608,0
4.746448,1.0508413,0.1029031,2
1.307106,1.8781159,4.059731,3
-1.1113662,-5.2284527,-6.511593,1
-1.6645684,-0.45329377,11.244403,3
-5.5053,-2.9684064,-6.650572,1
3.765361,5.298574,-8.469146,0
-3.536756,-0.31349406,10.6827965,3
-7.564402,-6.941767,-3.153639,1
-0.695719,2.6198843,12.263592,3
2.4951828,5.139835,-9.54341,0
-5.0661197,5.756311,-8.596285,0
1.5733625,3.7350073,4.3199883,3
7.699824,0.053330943,-3.0676787,2
-0.97888577,-0.44133723,1.2165068,3
7.9562593,2.0332985,2.1821983,2
1.2768172,1.0077039,6.7218294,3
-1.0138766,6.728326,9.928777,3
-0.9848071,-4.343657,0.9269923,1
1.3788748,5.7417684,3.507573,3
-2.74696,2.3747551,3.7274504,3
-6.6912785,3.11945,-5.556127,0
-2.9260583,-3.7053037,6.424186,3
6.5173416,-3.2790234,5.0393486,2
6.900744,-0.9734784,-1.878656,2
-5.9657354,-6.948408,-0.6363367,1
-1.836448,2.1217852,9.361888,3
-1.7903149,-6.811602,2.2868357,1
5.3577166,-5.13011,4.6798697,2
-6.873879,3.806286,2.4329386,3
-4.778782,0.30115616,9.034924,3
-5.484716,1.5194433,2.3165581,3
2.0081625,3.9639752,4.293894,3
8.271056,3.0134716,6.7057233,2
-3.6615632,1.9120026,0.41326585,3
2.676944,-6.730077,-3.3946362,1
1.6852168,0.3258734,-2.975734,0
-5.9987073,1.8094863,-7.8133664,0
8.117054,-4.2280493,4.5033965,2
5.718011,2.583242,2.802052,2
6.8331766,0.9081045,4.166651,2
1.0691823,-9.25958,-2.2737854,1
4.818634,-2.3027425,5.225829,2
-7.4612145,4.77078,2.243535,3
-7.1851425,-6.140583,-3.5754764,1
10.022581,1.7355928,-2.3045607,2
-5.44101,-0.408797,-8.998279,0
5.98455,-7.2232265,1.0397547,2
2.098222,-7.9716516,-4.905203,1
2.9322393,-7.494046,-0.38310876,1
3.819135,0.6063786,9.229481,3
-3.333706,-10.629993,-4.347715,1
-4.6708784,4.4041553,-1.470613,0
-1.5246704,-8.350777,0.5009441,1
1.9476731,6.637888,-6.2059956,0
4.2436385,6.7445955,0.5431401,2
-0.015285783,8.667917,5.414764,3
-0.11042522,8.027937,7.0434957,3
-1.5640792,5.7611814,9.853486,3
-1.118738,6.4798474,-1.7957418,0
-0.68012244,2.3812397,1.895581,3
-4.663167,-0.799961,-3.90317,1
-0.8128202,-1.290548,8.109201,3
-1.9162778,-9.97432,-0.3008687,1
-3.068623,-9.304325,-7.3879366,1
-5.2638555,-2.4921224,-2.994428,1
-3.136213,8.536353,-4.4580913,0
-1.2916617,3.901863,8.165082,3
0.69798344,0.7557687,7.4188423,3
-2.6599417,-3.0636554,0.053869385,1
-7.129512,-4.2459564,-2.8799467,1
-7.230239,-4.7773004,-0.79457456,1
-3.2084095,2.9418774,2.3297417,3
6.4894214,-7.048583,3.816541,2
7.8299236,4.9572697,3.4111295,2
-5.986294,4.893639,0.29698682,3
-2.4113417,8.164573,-5.2384815,0
8.912553,-5.091055,3.672856,2
9.52506,2.1312566,3.634836,2
-0.540894,-1.8076417,-3.660927,0
5.796416,-1.797503,-7.8580832,0
-2.0033257,1.5166644,-10.26067,0
4.198257,-3.276737,-3.5724568,2
1.1073298,-10.06742,-2.4341574,1
5.7570157,0.7994543,5.114652,2
3.546831,5.915636,-4.421982,0
-9.61471,1.1235635,6.0776463,3
1.8452817,-1.9155285,-9.220729,0
0.87595683,4.229502,-10.5736685,0
2.3982713,5.1640215,-9.654758,0
3.7354283,5.796489,7.7497854,3
-0.8279011,6.8695765,6.7674875,3
6.199781,-3.7488945,-2.5373998,2
-1.8442439,5.583891,7.765302,3
5.746242,7.259748,-1.3286589,2
-3.431541,4.891813,7.041644,3
-0.618543,-8.104698,0.1968772,1
4.9769588,-2.7986758,-4.149432,2
0.9363099,-6.4765186,-4.792788,1
-8.627192,4.240679,0.56329656,3
2.4199162,-2.209075,-10.2256565,0
-0.28061286,-10.345306,3.2823572,1
10.550896,3.0031536,2.3262987,2
-6.800409,-1.3999226,0.771753,1
0.8861832,-1.3575237,-2.1994467,0
8.108307,-1.4405981,4.1414933,2
0.47713137,6.264712,-4.063171,0
3.0907524,-2.5471997,-7.050732,0
-6.417571,4.533264,-6.3968573,0
-8.5932865,-2.7374256,-6.636141,1
8.131855,-1.9539601,5.1315265,2
-1.828057,0.9414892,-0.69255465,0
-2.1615067,0.3481298,-1.5613447,0
3.5421648,2.7565966,5.520261,3
2.7870893,6.830959,6.2779045,3
1.280957,-7.360237,-6.0834274,1
-4.458678,-0.26007822,-3.962804,0
8.549799,-4.3878875,0.93136,2
8.11594,3.3548028,-1.8552319,2
0.005449936,-3.3213878,0.34219828,1
3.0912366,4.554035,-7.1690154,0
-5.0306134,5.443375,-0.8759063,3
4.649717,7.307585,-2.0982165,0
-3.8365614,0.6798519,-10.882809,0
0.7925677,4.1668363,-7.0026593,0
-3.6480434,-9.481341,-3.9093456,1
2.4927804,6.375039,6.934349,3
1.244964,-3.9970963,-5.4917107,1
9.559141,-2.7791123,1.9727557,2
1.0155923,0.257334,1.2797395,2
5.6356473,2.8822107,-1.452787,2
3.3303175,5.380077,1.435237,2
3.736386,-2.65762,9.13465,2
7.6583395,8.178771,-0.7487691,2
-0.74022007,-7.7197256,3.7067354,1
-0.17885303,5.406427,-4.301095,0
-2.2283916,0.6416746,0.2077373,3
9.312751,-0.16643967,-3.3006544,2
7.1108,-0.9635619,-0.21435916,2
-6.10988,-5.6461363,-2.3887517,1
-8.660373,-3.1474009,1.6149371,1
-3.9712212,2.1279085,-8.295781,0
-8.58498,-2.8969142,-2.0517354,1
-1.6228017,6.144687,10.314117,3
0.5669659,0.53896886,4.0823517,3
0.97357154,4.9199977,-9.990431,0
-2.0418088,3.7159488,8.64717,3
-6.204554,1.5487033,1.1513116,3
7.715603,7.4815784,-2.912985,2
-1.9422688,3.283072,3.001321,3
1.031998,-1.1860883,-1.8531432,0
-3.9990594,-5.908998,5.252332,1
5.4934497,1.8062574,-7.6484747,0
0.52037376,-2.99126,-1.8258525,1
1.0483296,-7.058701,-6.879384,1
-4.566781,-3.8944511,3.2024677,1
-1.8746436,2.2437973,3.1736205,3
-5.760331,-3.8824182,0.530646,1
6.2388935,0.074181296,-7.3591967,0
-9.017514,3.7032936,5.3767447,3
4.047174,0.33062395,-4.3118954,0
1.9687176,-0.7804972,-9.3570385,0
-1.4545494,-4.439142,6.224362,1
-5.3805084,-2.8893406,5.485945,1
0.6624718,8.007039,4.529577,3
0.04058365,-6.9509635,6.339146,1
8.261197,4.3642287,-3.073849,2
6.187644,-0.6952589,-3.4855237,2
5.5951347,1.2705113,-6.982106,0
-1.9011639,4.5645423,6.8385444,3
-3.4422328,-6.19673,2.1034093,1
-9.7877445,-0.05734388,3.637708,3
-1.0270901,-5.67855,2.0082805,1
8.87737,-6.3988338,4.704778,2
-8.07863,5.023263,-2.5128415,0
-3.7588675,-4.62903,3.488699,1
-5.260978,0.037653353,-8.231806,0
1.0105449,-0.5690561,-1.6343286,0
10.192144,0.3878314,5.10824,2
-0.7198096,8.33328,4.2051506,3
-2.6360536,-0.96482414,8.989467,3
1.4272352,5.3241334,-9.549208,0
-9.410696,3.26132,5.4612527,3
1.14654,0.3161324,1.009786,2
-4.9914703,-0.35174215,-0.8156604,1
-1.5790075,-4.909919,-0.528462,1
-1.8368254,-8.799298,-6.158046,1
6.4635243,-5.531561,4.4231544,2
-1.87612,5.9250164,10.341119,3
-5.3100233,-0.97851413,-1.4683374,1
1.4593729,5.122302,-1.9845145,0
2.4947956,-2.648494,-6.8739996,0
8.365144,-1.8278325,2.1299026,2
1.7965058,-10.690932,-2.3133876,1
-6.912506,-5.436918,-4.9335375,1
1.1822069,5.9470005,10.078223,3
